METADATA

SEPARATOR COMMA
FIELD_LABELS,Order,Family,Subfamily,Genus
NC_049813,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Christensenvirus
NC_054892,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Baihuvirus
NC_049832,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_049833,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_047847,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Rtpvirus
NC_047848,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Eastlansingvirus
NC_019725,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_054896,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_028786,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_047823,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tlsvirus_1
NC_049828,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_047985,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tlsvirus_1
NC_054895,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_007291,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Rogunavirus_2
NC_019404,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Guelphvirus
NC_049847,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_049831,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_049816,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_047810,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Rtpvirus
NC_047841,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_043469,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_049814,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_047828,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_047996,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_049846,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_049840,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_3
NC_049818,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_049823,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_049829,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_049842,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_049839,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_042038,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Rogunavirus_1
NC_049825,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_009540,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tlsvirus_1
NC_048042,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_047820,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Nouzillyvirus
NC_049844,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_2
NC_049853,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Hanrivervirus
NC_054894,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Henuseptimavirus
NC_048132,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_029099,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_047898,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tlsvirus_1
NC_048088,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Kyungwonvirus
NC_049843,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_3
NC_047907,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_049848,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_047812,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Guelphvirus
NC_047947,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tlsvirus_1
NC_005833,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_024210,Drexlervirales_2,Drexlerviridae,Rogunavirinae,Rogunavirus_1
NC_041874,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tunavirus_1
NC_048162,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Webervirus_1
NC_047938,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Warwickvirus
NC_048065,Drexlervirales_2,Drexlerviridae,Tempevirinae_1,Tlsvirus_1
NC_070993,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_023593,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_010324,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_027395,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070990,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070992,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070984,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070991,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070988,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_018835,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070985,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070986,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_028903,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070989,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070987,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_018859,Autographivirales,Grimontviridae,Gordonclarkvirinae,Suseptimavirus
NC_070979,Autographivirales,Grimontviridae,Gordonclarkvirinae,Kuravirus
NC_070981,Autographivirales,Grimontviridae,Gordonclarkvirinae,Suseptimavirus
NC_070982,Autographivirales,Grimontviridae,Gordonclarkvirinae,Suseptimavirus
NC_070983,Autographivirales,Grimontviridae,Gordonclarkvirinae,Suseptimavirus
NC_070980,Autographivirales,Grimontviridae,Gordonclarkvirinae,Suseptimavirus
NC_019523,Guelinvirales,Guelinviridae,Denniswatsonvirinae_2,Gregsiragusavirus
NC_048738,Guelinvirales,Guelinviridae,Denniswatsonvirinae_2,Gregsiragusavirus
NC_048661,Guelinvirales,Guelinviridae,Denniswatsonvirinae_2,Gregsiragusavirus
NC_025440,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_042048,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_047871,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_047872,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_030925,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Eldridgevirus
NC_024360,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_024787,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_009811,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_030933,Herellevirales,Herelleviridae_1,Twortvirinae,Silviavirus
NC_024364,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_022090,Herellevirales,Herelleviridae_1,Twortvirinae,Silviavirus
NC_048797,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Eldridgevirus
NC_047767,Herellevirales,Herelleviridae_1,Twortvirinae,Sciuriunavirus
NC_047945,Herellevirales,Herelleviridae_1,Twortvirinae,Baoshanvirus
NC_047948,Herellevirales,Herelleviridae_1,Twortvirinae,Baoshanvirus
NC_007610,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_021781,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_024383,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_047745,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_020871,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_030920,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Eldridgevirus
NC_048726,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Jeonjuvirus
NC_027366,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Eldridgevirus
NC_020081,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Agatevirus_2
NC_024792,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Agatevirus_1
NC_029121,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Agatevirus_1
NC_047744,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Agatevirus_1
NC_018860,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Tsarbombavirus
NC_047735,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Tsarbombavirus
NC_028890,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Tsarbombavirus
NC_020873,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Caeruleovirus
NC_031056,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Caeruleovirus
NC_027374,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Eldridgevirus
NC_020877,Herellevirales,Herelleviridae_1,Twortvirinae,Silviavirus
NC_024137,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Caeruleovirus
NC_019511,Herellevirales,Herelleviridae_1,Twortvirinae,Silviavirus
NC_041928,Herellevirales,Herelleviridae_1,Twortvirinae,Sepunavirus
NC_028962,Herellevirales,Herelleviridae_1,Twortvirinae,Sepunavirus
NC_007021,Herellevirales,Herelleviridae_1,Twortvirinae,Twortvirus
NC_042133,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Siophivirus
NC_022771,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Jeonjuvirus
NC_021856,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Nitunavirus
NC_048652,Herellevirales,Herelleviridae_1,Bastillevirinae_1,Grisebachstrassevirus
NC_027355,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Caeruleovirus
NC_027352,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Caeruleovirus
NC_042140,Herellevirales,Herelleviridae_1,Bastillevirinae_3,Caeruleovirus
NC_025426,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_016563,Herellevirales,Herelleviridae_1,Bastillevirinae_4,Wphvirus_1
NC_018857,Herellevirales,Herelleviridae_1,Bastillevirinae_4,Wphvirus_1
NC_023501,Herellevirales,Herelleviridae_1,Bastillevirinae_4,Wphvirus_1
NC_047729,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_025417,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047720,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_007066,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047723,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_022769,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_1
NC_047725,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047726,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047727,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047728,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_024211,Herellevirales,Herelleviridae_1,Bastillevirinae_4,Wphvirus_2
NC_024213,Herellevirales,Herelleviridae_1,Bastillevirinae_4,Wphvirus_2
NC_028944,Herellevirales,Herelleviridae_1,Bastillevirinae_4,Wphvirus_2
NC_047722,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_005880,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_019448,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_028887,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_1
NC_047724,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_022088,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_1
NC_028765,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_025416,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_024788,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_1
NC_022920,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_022918,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_023573,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_019726,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_023009,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047721,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_047730,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_024359,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_047731,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_022763,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_2
NC_047736,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_2
NC_047732,Herellevirales,Herelleviridae_1,Twortvirinae,Kayvirus
NC_024216,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bastillevirus
NC_018863,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bequatrovirus_2
NC_024205,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bastillevirus
NC_018856,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bastillevirus
NC_041862,Herellevirales,Herelleviridae_1,Jasinskavirinae,Pecentumvirus
NC_024207,Herellevirales,Herelleviridae_1,Bastillevirinae_2,Bastillevirus
NC_047796,Herellevirales,Herelleviridae_3,Brockvirinae_1,Schiekvirus
NC_029009,Herellevirales,Herelleviridae_3,Brockvirinae_1,Schiekvirus
NC_027335,Herellevirales,Herelleviridae_3,Brockvirinae_1,Kochikohdavirus_1
NC_029026,Herellevirales,Herelleviridae_3,Brockvirinae_1,Kochikohdavirus_1
NC_009904,Herellevirales,Herelleviridae_3,Brockvirinae_1,Kochikohdavirus_1
NC_047853,Herellevirales,Herelleviridae_3,Brockvirinae_2,Kochikohdavirus_2
NC_048087,Herellevirales,Herelleviridae_3,Brockvirinae_1,Schiekvirus
NC_011421,Herellevirales,Herelleviridae_4,Spounavirinae,Okubovirus
NC_028983,Herellevirales,Herelleviridae_4,Spounavirinae,Siminovitchvirus
NC_028982,Herellevirales,Herelleviridae_4,Spounavirinae,Siminovitchvirus
NC_025423,Herellevirales,Herelleviridae_4,Spounavirinae,Siminovitchvirus
NC_022761,Herellevirales,Herelleviridae_4,Spounavirinae,Okubovirus
NC_062777,Crassvirales,Intestiviridae,Coarsevirinae,Junduvirus
NC_067194,Crassvirales,Intestiviridae,Crudevirinae,Carjivirus
NC_055876,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus
NC_055879,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus
NC_062778,Crassvirales,Intestiviridae,Crudevirinae,Drivevirus
NC_062776,Crassvirales,Intestiviridae,Crudevirinae,Dabirmavirus
NC_055877,Crassvirales,Intestiviridae,Crudevirinae,Fohxhuevirus
NC_055756,Crassvirales,Intestiviridae,Crudevirinae,Fohxhuevirus
NC_055887,Crassvirales,Intestiviridae,Crudevirinae,Fohxhuevirus
NC_062780,Crassvirales,Intestiviridae,Coarsevirinae,Junduvirus
NC_055886,Crassvirales,Intestiviridae,Coarsevirinae,Junduvirus
NC_062779,Crassvirales,Intestiviridae,Coarsevirinae,Junduvirus
NC_062771,Crassvirales,Intestiviridae,Crudevirinae,Carjivirus
NC_062770,Crassvirales,Intestiviridae,Crudevirinae,Drivevirus
NC_062764,Crassvirales,Intestiviridae,Crudevirinae,Diorhovirus
NC_055874,Crassvirales,Intestiviridae,Crudevirinae,Diorhovirus
NC_055760,Crassvirales,Intestiviridae,Crudevirinae,Whopevirus
NC_062774,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus_2
NC_055870,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus_1
NC_055828,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus_1
NC_062769,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus_1
NC_062766,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus
OR769218,Pantevenvirales,Lakviridae,Quingentivirinae,Vetruanivirus
OR769222,Pantevenvirales,Lakviridae,Quingentivirinae,Hatfieldvirus
OR769219,Pantevenvirales,Lakviridae,Quingentivirinae,Vetruanivirus
OR769223,Pantevenvirales,Lakviridae,Quingentivirinae,Wendovervirus
NC_018282,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_041934,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_047876,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_047877,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_047878,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_047879,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_026594,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Abidjanvirus
NC_042115,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Abidjanvirus
NC_028770,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Abidjanvirus
NC_052965,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Abidjanvirus
NC_010116,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_028980,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_007809,Mesyanzhinovvirales_1,Mesyanzhinovviridae_1,Rabinowitzvirinae,Yuavirus
NC_028931,Mesyanzhinovvirales_2,Mesyanzhinovviridae_2,Bradleyvirinae_1,Bosavirus
NC_052967,Mesyanzhinovvirales_2,Mesyanzhinovviridae_2,Bradleyvirinae_1,Bosavirus
NC_052966,Mesyanzhinovvirales_2,Mesyanzhinovviridae_2,Bradleyvirinae_1,Xooduovirus
NC_028809,Mesyanzhinovvirales_2,Mesyanzhinovviridae_2,Bradleyvirinae_1,Bosavirus
NC_052941,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Efekovirus
NC_052938,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052936,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052935,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052934,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_054431,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052933,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052932,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052939,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052937,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Paopuvirus
NC_052940,Orlajensenvirales,Orlajensenviridae,Pelczarvirinae,Bonaevitaevirus
NC_025429,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Innesvirus
NC_028676,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Emnonavirus
NC_070884,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Trinifflemingvirus
NC_070883,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Trinifflemingvirus
NC_070885,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Trinifflemingvirus
NC_070887,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Innesvirus
NC_070886,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Innesvirus
NC_070889,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Innesvirus
NC_070888,Pantevenvirales,Pootjesviridae,Staniewskivirinae,Innesvirus
NC_049972,Rountreevirales_1,Rountreeviridae_1,Tatarstanvirinae,Bundooravirus_2
NC_004814,Rountreevirales_1,Rountreeviridae_1,Denniswatsonvirinae_1,Cepunavirus
NC_048629,Rountreevirales_1,Rountreeviridae_1,Denniswatsonvirinae_1,Cepunavirus
NC_031008,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_004678,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_007046,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_016565,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_049971,Rountreevirales_1,Rountreeviridae_1,Tatarstanvirinae,Bundooravirus_1
NC_055916,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_024149,Rountreevirales_1,Rountreeviridae_1,Denniswatsonvirinae_1,Cepunavirus
NC_055917,Rountreevirales_1,Rountreeviridae_1,Tatarstanvirinae,Bundooravirus_1
NC_049974,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Salasvirus
NC_049973,Rountreevirales_1,Rountreeviridae_1,Tatarstanvirinae,Gaunavirus
NC_002649,Rountreevirales_1,Rountreeviridae_1,Tatarstanvirinae,Gaunavirus
NC_028789,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Mingyongvirus
NC_049960,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Harambevirus
NC_049961,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Harambevirus
NC_049976,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Beecentumtrevirus
NC_004165,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Beecentumtrevirus
NC_049975,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Salasvirus
NC_049965,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Salasvirus
NC_011048,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Salasvirus
NC_001423,Rountreevirales_1,Rountreeviridae_1,Picovirinae,Salasvirus
NC_047855,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_049970,Rountreevirales_1,Rountreeviridae_1,Tatarstanvirinae,Karezivirus
NC_047919,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_070880,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Andhravirus
NC_048107,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_031046,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_1,Rosenblumvirus_1
NC_048739,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Anjalivirus
NC_048740,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Anjalivirus
NC_047814,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Andhravirus
NC_047813,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Andhravirus
NC_048858,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Badaztecvirus
NC_009643,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Astrithrvirus
NC_048859,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Astrithrvirus
NC_048862,Rountreevirales_1,Rountreeviridae_1,Rakietenvirinae_2,Astrithrvirus
