Order,MRCA,Leaves,Family,Family MRCA,Subfamily,Subfamily MRCA,Genus,Genus MRCA,Family_Names,Family_Source
Autographivirales,NC_001271_NC_070978_0.466469,NC_031246,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028670,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_025457,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_2,NC_047845_NC_025457_0.663218,Daemvirus,NC_023570_NC_025457_0.743568,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_025450,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Axomammavirus,NC_019542_NC_025450_0.7091,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028916,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Acadevirus,NC_027379_NC_028916_0.784485,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_009014,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Eracentumvirus,NC_009014_NC_047917_0.844592,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047917,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Eracentumvirus,NC_009014_NC_047917_0.844592,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_019542,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Axomammavirus,NC_019542_NC_025450_0.7091,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047821,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Murciavirus,NC_047821_NC_047836_0.939707,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047955,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Nerthusvirus,NC_047956_NC_047894_0.809265,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047956,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Nerthusvirus,NC_047956_NC_047894_0.809265,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047957,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Nerthusvirus,NC_047956_NC_047894_0.809265,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047954,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Nerthusvirus,NC_047956_NC_047894_0.809265,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027390,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Acadevirus,NC_027379_NC_028916_0.784485,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047894,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Nerthusvirus,NC_047956_NC_047894_0.809265,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047903,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Trungvirus,NC_047903,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_025822,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Kaohsiungvirus,NC_025822_NC_047746_0.803442,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047836,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Murciavirus,NC_047821_NC_047836_0.939707,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047858,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Acadevirus,NC_027379_NC_028916_0.784485,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048064,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_019403,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_2,NC_019403,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047802,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Gajwadongvirus,NC_027330_NC_047802_0.847073,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027330,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Gajwadongvirus,NC_027330_NC_047802_0.847073,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047746,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Kaohsiungvirus,NC_025822_NC_047746_0.803442,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_004831,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_020414,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_007637,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027379,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Acadevirus,NC_027379_NC_028916_0.784485,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047806,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047809,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_008152,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047769,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047899,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047889,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047920,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047807,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031271,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Vectrevirus_1,NC_004831_NC_047920_0.785596,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047803,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Kaohsiungvirus,NC_025822_NC_047746_0.803442,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047737,Autosignataviridae,NC_004831_NC_047802_0.633203,Molineuxvirinae,NC_004831_NC_047802_0.633203,Kaohsiungvirus,NC_025822_NC_047746_0.803442,Autosignataviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047940,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048079,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048078,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048082,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048163,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027387,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047895,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048004,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047939,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_011045,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031114,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_015271,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048164,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_2,NC_047923_NC_048164_0.850577,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_007636,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031018,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031123,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_011042,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047829,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_024379,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048023,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031937,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031943,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047923,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_2,NC_047923_NC_048164_0.850577,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047808,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_001604,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Teseptimavirus_1,NC_001604_NC_015271_0.776573,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047761,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028688,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028800,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048175,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047771,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_015719,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047798,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047971,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047842,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047970,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047969,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048138,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047980,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047799,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047968,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028977,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047773,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048014,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047780,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047781,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047782,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047908,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_013647,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048114,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047772,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Przondovirus_1,NC_011043_NC_048138_0.777372,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047777,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_023576,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Kayfunavirus_1,NC_007636_NC_023576_0.779288,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047826,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Ghunavirus_1,NC_004665_NC_047874_0.781608,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047827,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Ghunavirus_1,NC_004665_NC_047874_0.781608,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047874,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Studiervirinae_1,NC_001271_NC_048059_0.659544,Ghunavirus_1,NC_004665_NC_047874_0.781608,Autotranscriptaviridae,ICTV VMR40
