Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,Exemplar GenBank Accession Number,Exemplar virus name,Exemplar isolate designation,Host/Source,Change,source_file,Virus name abbreviation,Proposed Rank,GenBank,submission_year,genome_accn
4406.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL071N05,E,Propionibacterium phage PHL071N05,,,JX570710,NC_022337,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022337
4407.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL082M03,E,Propionibacterium phage PHL082M03,,,KJ578770,NC_041955,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041955
4408.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL092M00,E,Propionibacterium phage PHL092M00,,,KJ578773,NC_027385,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027385
4409.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL095N00,E,Propionibacterium phage PHL095N00,,,KJ578774,NC_027401,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027401
4410.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL111M01,E,Propionibacterium phage PHL111M01,,,JX570702,NC_022342,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022342
4411.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL112N00,E,Propionibacterium phage PHL112N00,,,JX570714,NC_022334,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022334
4412.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL113M01,E,Propionibacterium phage PHL113M01,,,JX570713,NC_022341,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022341
4413.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL114L00,E,Propionibacterium phage PHL114L00,,,JX570712,NC_022340,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022340
4414.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL116M00,E,Propionibacterium phage PHL116M00,,,KJ578776,NC_027362,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027362
4415.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL117M00,E,Propionibacterium phage PHL117M00,,,KJ578778,NC_027403,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027403
4416.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL117M01,E,Propionibacterium phage PHL117M01,,,KJ578779,NC_041956,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041956
4417.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL132N00,E,Propionibacterium phage PHL132N00,,,KJ578780,NC_027367,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027367
4418.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL141N00,E,Propionibacterium phage PHL141N00,,,KJ578781,NC_027389,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027389
4419.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL151M00,E,Propionibacterium phage PHL151M00,,,KJ578783,NC_027347,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027347
4420.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL151N00,E,Propionibacterium phage PHL151N00,,,KJ578784,NC_041957,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041957
4421.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL152M00,E,Propionibacterium phage PHL152M00,,,KJ578785,NC_027386,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027386
4422.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL163M00,E,Propionibacterium phage PHL163M00,,,KJ578786,NC_027405,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027405
4423.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL171M01,E,Propionibacterium phage PHL171M01,,,KJ578787,NC_027346,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027346
4424.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL179M00,E,Propionibacterium phage PHL179M00,,,KJ578788,NC_027370,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027370
4425.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL194M00,E,Propionibacterium phage PHL194M00,,,KJ578789,NC_027392,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027392
4426.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL199M00,E,Propionibacterium phage PHL199M00,,,KJ578790,NC_027295,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027295
4427.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL301M00,E,Propionibacterium phage PHL301M00,,,KJ578791,NC_027354,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027354
4428.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus PHL308M00,E,Propionibacterium phage PHL308M00,,,KJ578792,NC_027376,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027376
4429.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus pirate,E,Propionibacterium phage Pirate,,,KR337653,NC_027623,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027623
4430.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus procrass1,E,Propionibacterium phage Procrass1,,,KR337644,NC_027626,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027626
4431.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus SKKY,E,Propionibacterium phage SKKY,,,KR337648,NC_027624,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027624
4432.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus solid,E,Propionibacterium phage Solid,,,KR337647,NC_027627,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027627
4433.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus stormborn,E,Propionibacterium phage Stormborn,,,KR337652,NC_027622,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027622
4434.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pahexavirus,,Pahexavirus wizzo,E,Propionibacterium phage Wizzo,,,KR337646,NC_027621,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027621
4435.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pankowvirus,,Pankowvirus pv1717,E,Stx2-converting phage 1717,,,FJ188381,NC_011357,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011357
4436.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pankowvirus,,Pankowvirus pv2851,E,Enterobacteria phage 2851,,,FM180578,NC_049943,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049943
4437.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pankowvirus,,Pankowvirus WGPS6,E,Stx2-converting phage Stx2a_WGPS6,,,AP012539,NC_049945,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049945
4438.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pankowvirus,,Pankowvirus WGPS8,E,Stx2-converting phage Stx2a_WGPS8,,,AP012540,NC_049944,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049944
4439.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pankowvirus,,Pankowvirus YYZ2008,E,Enterobacteria phage YYZ-2008,,,FJ184280,NC_011356,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011356
4440.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Papyrusvirus,,Papyrusvirus papyrus,E,Mycobacterium phage Papyrus,,,KF416342,NC_022053,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022053
4441.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Papyrusvirus,,Papyrusvirus send513,E,Mycobacterium phage Send513,,,JF704112,NC_042033,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042033
4442.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Parlovirus,,Parlovirus parlo,E,Serratia phage Parlo,,,MK618715,NC_048758,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048758
4443.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Patiencevirus,,Patiencevirus patience,E,Mycobacterium phage Patience,,,JN412589,NC_023691,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023691
4445.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pavtokvirus,,Pavtokvirus PEp14,E,Erwinia phage PEp14,,,JN585957,NC_016767,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_016767
4447.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus Ab28,E,Pseudomonas phage vB_PaeM_C1-14_Ab28,,,LN610589,NC_026600,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_026600
4448.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus antinowhere,E,Pseudomonas phage antinowhere,,,MT119374,NC_050150,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050150
4449.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus BrSP1,E,Pseudomonas phage BrSP1,,,MF623055,NC_048675,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048675
4450.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus crassa,E,Pseudomonas phage crassa,,,MT119377,NC_050151,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050151
4451.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus datas,E,Pseudomonas phage datas,,,MT119378,NC_050143,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050143
4452.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus DL60,E,Pseudomonas phage DL60,,,KR054030,NC_028745,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028745
4453.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus DP1,E,Pseudomonas phage vB_PaeM_CEB_DP1,,,KR869157,NC_041870,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041870
4454.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus E215,E,Pseudomonas phage vB_PaeM_E215,,,MF490241,NC_042080,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042080
4455.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus E217,E,Pseudomonas phage vB_PaeM_E217,,,MF490240,NC_042079,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042079
4456.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus Epa7,E,Pseudomonas phage Epa7,,,MT118289,NC_050146,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050146
4457.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus Epa14,E,Pseudomonas phage Epa14,,,MT118293,NC_050144,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050144
4458.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus EPa61,E,Pseudomonas phage EPa61,,,MK317959,NC_048744,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048744
4459.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus F8,E,Pseudomonas phage F8,,,DQ163917,NC_007810,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_007810
4460.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus KPP12,E,Pseudomonas phage KPP12,,,AB560486,NC_019935,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019935
4461.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus KTN6,E,Pseudomonas phage phiKTN6,,,KP340288,NC_041865,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041865
4462.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus LBL3,E,Pseudomonas phage LBL3,,,FM201281,NC_011165,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011165
4463.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus LMA2,E,Pseudomonas phage LMA2,,,FM201282,NC_011166,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011166
4464.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus LS1,E,Pseudomonas phage vB_PaeM_LS1,,,MG897799,NC_048699,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048699
4465.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus PA01,E,Pseudomonas phage PA01,,,AP019535,NC_048626,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048626
4466.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus PA5,E,Pseudomonas phage PA5,,,KY000082,NC_041902,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041902
4467.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus Pa193,E,Pseudomonas virus Pa193,,,MK837009,NC_050148,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050148
4468.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus PA8P1,E,Pseudomonas phage PA8P1,,,MN131142,NC_048806,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048806
4469.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus PaGU11,E,Pseudomonas phage PaGU11,,,AP018815,NC_050145,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050145
4470.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus PB1,E,Pseudomonas phage PB1,,,EU716414,NC_011810,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011810
4471.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus PS44,E,Pseudomonas phage vB_Pae_PS44,,,KM434184,NC_028939,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028939
4472.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus pv141,E,Pseudomonas phage 14-1,,,FM897211,NC_011703,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011703
4473.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus R12,E,Pseudomonas phage R12,,,LC472881,NC_048662,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048662
4474.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus R26,E,Pseudomonas phage R26,,,LC472882,NC_048663,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048663
4475.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus S1,E,Pseudomonas phage vB_PaeM_SCUT-S1,,,MK340760,NC_048745,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048745
4476.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus SL1,E,Pseudomonas phage SL1,,,MF768470,NC_048676,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048676
4477.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus SN,E,Pseudomonas phage SN,,,FM887021,NC_011756,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011756
4478.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pbunavirus USP1,E,Pseudomonas phage vB_PaeM_USP_1,,,MT491204,NC_050149,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_050149
4479.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pseudomonas virus DL68,E,Pseudomonas phage DL68,,,KR054033,NC_028971,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028971
4480.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pseudomonas virus JG024,E,Pseudomonas phage JG024,,,GU815091,NC_017674,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_017674
4481.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pbunavirus,,Pseudomonas virus NH4,E,Pseudomonas phage NH-4,,,JN254800,NC_019451,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019451
4482.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pemunavirus,,Pemunavirus PM1,E,Bacillus phage PM1,,,AB711120,NC_020883,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_020883
4483.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pepyhexavirus,,Pepyhexavirus pepy6,E,Rhodococcus phage ReqiPepy6,,,GU580941,NC_023735,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023735
4484.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pepyhexavirus,,Pepyhexavirus poco6,E,Rhodococcus phage ReqiPoco6,,,GU580942,NC_023694,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023694
4485.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Perisivirus,,Perisivirus Pr,E,Brucella phage Pr,,,JN939332,NC_019447,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019447
4486.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Perisivirus,,Perisivirus Tb,E,Brucella phage Tb,,,JN939331,NC_019446,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019446
4489.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phabquatrovirus,,Phabquatrovirus PHB04,E,Bordetella phage vB_BbrM_PHB04,,,MF663786,NC_047861,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047861
4490.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pharaohvirus,,Pharaohvirus pharaoh,E,Mycobacterium phage Pharaoh,,,MK524530,NC_054784,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054784
4491.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pharaohvirus,,Pharaohvirus steamy,E,Mycobacterium phage Steamy,,,MH513984,NC_054787,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054787
4492.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phifelvirus,,Phifelvirus FL1,E,Enterococcus phage phiFL1A,,,GQ478081,NC_013646,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_013646
4493.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phifelvirus,,Phifelvirus FL2,E,Enterococcus phage phiFL2A,,,GQ478084,NC_013643,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_013643
4494.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phifelvirus,,Phifelvirus FL3,E,Enterococcus phage phiFL3A,,,GQ478086,NC_013648,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_013648
4495.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phleivirus,,Phleivirus Phlei,E,Mycobacterium phage Phlei,,,KT206225,NC_028662,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028662
4496.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phrappuccinovirus,,Phreappuccinovirus Phrappuccino,E,Mycobacterium phage Phrappuccino,,,MK937592,NC_054727,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054727
4497.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Picardvirus,,Picardvirus picard,E,Streptomyces phage Picard,,,KY092480,NC_047794,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047794
4498.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pikminvirus,,Pikminvirus pikmin,E,Microbacterium phage Pikmin,,,MG944218,NC_042119,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042119
4501.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Piorkowskivirus,,Piorkowskivirus pv9871,E,Streptococcus virus 9871,,,KU678389,NC_031069,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031069
4502.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Piorkowskivirus,,Piorkowskivirus pv9872,E,Streptococcus virus 9872,,,KU678390,NC_031094,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031094
4503.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Piorkowskivirus,,Piorkowskivirus pv9874,E,Streptococcus virus 9874,,,KU678392,NC_031023,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031023
4506.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Plaisancevirus,,Plaisancevirus PMW,E,Pseudomonas phage phiPMW,,,KU862660,NC_041880,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041880
4507.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Plateaulakevirus,,Plateaulakevirus pv2L372D,E,Aeromonas phage 2L372D,,,MK804893,NC_048769,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048769
4508.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Plateaulakevirus,,Plateaulakevirus pv2L372X,E,Aeromonas phage 2L372X,,,MK813938,NC_048770,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048770
4509.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Plateaulakevirus,,Plateaulakevirus pv4L372D,E,Aeromonas phage 4L372D,,,MK813939,NC_048771,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048771
4510.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Plateaulakevirus,,Plateaulakevirus pv4L372XY,E,Aeromonas phage 4L372XY,,,MK813941,NC_048772,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048772
4511.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pleeduovirus,,Pleeduovirus PLE2,E,Lactobacillus phage PLE2,,,KU848187,NC_031036,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031036
4512.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pleetrevirus,,Pleetrevirus iLp84,E,Lactobacillus phage iLp84,,,KR905069,NC_028783,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028783
4513.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pleetrevirus,,Pleetrevirus PLE3,E,Lactobacillus phage PLE3,,,KU848186,NC_031125,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031125
