METADATA
SEPARATOR COMMA
FIELD_LABELS,RED_scores
NC_023554,1.000000
NC_042034,1.000000
NC_028934,1.000000
NC_022064|NC_051582,0.760679
NC_022064|NC_051587,0.805968
NC_022064,1.000000
NC_023701|NC_051587,0.821079
NC_023701|NC_028742,0.852679
NC_023701,1.000000
NC_028742,1.000000
NC_051587,1.000000
NC_051582,1.000000
NC_008199|NC_023600,0.679073
NC_008199|NC_055812,0.831185
NC_008199,1.000000
NC_022983|NC_055812,0.871701
NC_022983,1.000000
NC_023686|NC_055812,0.884569
NC_023686,1.000000
NC_041965|NC_055812,0.900129
NC_041965,1.000000
NC_055812,1.000000
NC_023600,1.000000
NC_051581|NC_051580,0.700209
NC_051581|NC_051586,0.735907
NC_051581,1.000000
NC_051586,1.000000
NC_051580,1.000000
NC_005259|NC_023711,0.838849
NC_005259|NC_055750,0.844784
NC_005259,1.000000
NC_023563|NC_055750,0.860167
NC_023563|NC_028691,0.891986
NC_023563|NC_028803,0.895632
NC_023563,1.000000
NC_025438|NC_028803,0.904406
NC_025438,1.000000
NC_028803,1.000000
NC_024363|NC_028691,0.925867
NC_024363,1.000000
NC_028691,1.000000
NC_055750,1.000000
NC_023711,1.000000
NC_070935|NC_071004,0.573169
NC_070935|NC_070934,0.859024
NC_070935,1.000000
NC_070934,1.000000
NC_071004,1.000000
NC_053234|NC_055804,0.552118
NC_053234|NC_053246,0.597362
NC_053234|NC_055779,0.716966
NC_053234|NC_053235,0.759954
NC_053234|NC_053236,0.844216
NC_053234|NC_053238,0.871267
NC_053234|NC_053241,0.880786
NC_053234,1.000000
NC_053239|NC_053241,0.899757
NC_053239|NC_053240,0.935170
NC_053239,1.000000
NC_053240,1.000000
NC_053241,1.000000
NC_053237|NC_053238,0.894791
NC_053237,1.000000
NC_053238,1.000000
NC_053236,1.000000
NC_053235,1.000000
NC_055776|NC_055779,0.773219
NC_055776|NC_055773,0.809208
NC_055776|NC_055778,0.832036
NC_055776|NC_055856,0.908678
NC_055776,1.000000
NC_055856,1.000000
NC_055818|NC_055778,0.880815
NC_055818,1.000000
NC_055778,1.000000
NC_042045|NC_055773,0.850835
NC_042045|NC_055819,0.878530
NC_042045,1.000000
NC_055774|NC_055819,0.903944
NC_055774,1.000000
NC_055819,1.000000
NC_055773,1.000000
NC_055777|NC_055779,0.804208
NC_055777|NC_055762,0.820886
NC_055777|NC_055864,0.825493
NC_055777|NC_055859,0.852777
NC_055777,1.000000
NC_055803|NC_055859,0.871726
NC_055803,1.000000
NC_055859,1.000000
NC_042108|NC_055864,0.860829
NC_042108,1.000000
NC_055864,1.000000
NC_055808|NC_055762,0.856560
NC_055808,1.000000
NC_055762,1.000000
NC_031239|NC_055779,0.850201
NC_031239,1.000000
NC_055753|NC_055779,0.885196
NC_055753,1.000000
NC_055775|NC_055779,0.920277
NC_055775,1.000000
NC_055779,1.000000
NC_053244|NC_053246,0.618936
NC_053244|NC_053210,0.653814
NC_053244|NC_053249,0.676502
NC_053244|NC_053243,0.799729
NC_053244|NC_053245,0.839914
NC_053244,1.000000
NC_053242|NC_053245,0.884196
NC_053242,1.000000
NC_053245,1.000000
NC_053243,1.000000
NC_053247|NC_053249,0.777059
NC_053247,1.000000
NC_053248|NC_053249,0.853268
NC_053248,1.000000
NC_053249,1.000000
NC_028665|NC_053210,0.838911
NC_028665|NC_053211,0.860068
NC_028665,1.000000
NC_053211,1.000000
NC_053210,1.000000
NC_053246,1.000000
NC_055867|NC_055804,0.642518
NC_055867,1.000000
NC_055857|NC_055804,0.731369
NC_055857|NC_055785,0.804142
NC_055857|NC_055816,0.822960
NC_055857|NC_030913,0.845820
NC_055857|NC_055799,0.865430
NC_055857,1.000000
NC_031052|NC_055799,0.871941
NC_031052|NC_055861,0.889664
NC_031052,1.000000
NC_055861,1.000000
NC_055796|NC_055799,0.893808
NC_055796,1.000000
NC_055798|NC_055799,0.916052
NC_055798|NC_055805,0.925097
NC_055798,1.000000
NC_055805,1.000000
NC_055799,1.000000
NC_055752|NC_030913,0.860397
NC_055752|NC_055843,0.868651
NC_055752,1.000000
NC_055920|NC_055843,0.881349
NC_055920,1.000000
NC_055795|NC_055843,0.910233
NC_055795,1.000000
NC_055843,1.000000
NC_030913,1.000000
NC_055765|NC_055816,0.866716
NC_055765,1.000000
NC_055816,1.000000
NC_055810|NC_055785,0.839597
NC_055810,1.000000
NC_055751|NC_055785,0.875481
NC_055751|NC_055797,0.887510
NC_055751,1.000000
NC_055797,1.000000
NC_055785,1.000000
NC_055804,1.000000
NC_048070|NC_041987,0.438384
NC_048070|NC_023744,0.443046
NC_048070|NC_048784,0.449485
NC_048070|NC_022972,0.452964
NC_048070|NC_021322,0.476132
NC_048070|NC_026597,0.517076
NC_048070|NC_042139,0.645916
NC_048070,1.000000
NC_042139,1.000000
NC_031004|NC_026597,0.559323
NC_031004,1.000000
NC_026597,1.000000
NC_070775|NC_021322,0.501399
NC_070775,1.000000
NC_021322,1.000000
NC_054989|NC_022972,0.478057
NC_054989|NC_048094,0.513615
NC_054989,1.000000
NC_048092|NC_048094,0.806302
NC_048092|NC_048091,0.842144
NC_048092,1.000000
NC_048091,1.000000
NC_048095|NC_048094,0.841067
NC_048095|NC_048096,0.852148
NC_048095,1.000000
NC_048096,1.000000
NC_048094,1.000000
NC_049470|NC_022972,0.541816
NC_049470|NC_070834,0.568116
NC_049470|NC_070768,0.589866
NC_049470,1.000000
NC_070771|NC_070768,0.694428
NC_070771|NC_070770,0.769551
NC_070771,1.000000
NC_070770,1.000000
NC_070769|NC_070768,0.869325
NC_070769,1.000000
NC_070768,1.000000
NC_070837|NC_070834,0.690824
NC_070837,1.000000
NC_070831|NC_070834,0.734648
NC_070831|NC_070836,0.755514
NC_070831|NC_070833,0.781840
NC_070831|NC_070835,0.817475
NC_070831,1.000000
NC_070832|NC_070835,0.845132
NC_070832,1.000000
NC_070835,1.000000
NC_070833,1.000000
NC_070836,1.000000
NC_070834,1.000000
NC_022972,1.000000
NC_051739|NC_048784,0.459059
NC_051739|NC_051721,0.474109
NC_051739|NC_031243,0.548246
NC_051739|NC_051740,0.659237
NC_051739|NC_023692,0.702999
NC_051739|NC_051738,0.712295
NC_051739,1.000000
NC_028796|NC_051738,0.798983
NC_028796,1.000000
NC_051738,1.000000
NC_051727|NC_023692,0.742560
NC_051727|NC_051736,0.819340
NC_051727|NC_051730,0.832654
NC_051727|NC_051732,0.845904
NC_051727|NC_053209,0.958816
NC_051727,1.000000
NC_053209,1.000000
NC_028747|NC_051732,0.879996
NC_028747|NC_051729,0.935790
NC_028747,1.000000
NC_051729,1.000000
NC_051732,1.000000
NC_031261|NC_051730,0.850812
NC_031261|NC_051731,0.872515
NC_031261,1.000000
NC_051731,1.000000
NC_051730,1.000000
NC_021302|NC_051736,0.860247
NC_021302|NC_051735,0.870810
NC_021302|NC_051737,0.896905
NC_021302,1.000000
NC_023552|NC_051737,0.904415
NC_023552,1.000000
NC_051737,1.000000
NC_026605|NC_051735,0.897595
NC_026605,1.000000
NC_041969|NC_051735,0.911223
NC_041969,1.000000
NC_051735,1.000000
NC_051734|NC_051736,0.898187
NC_051734,1.000000
NC_051736,1.000000
NC_023692,1.000000
NC_041888|NC_051740,0.691347
NC_041888,1.000000
NC_051740,1.000000
NC_004683|NC_031243,0.578892
NC_004683|NC_055815,0.626215
NC_004683|NC_026589,0.723633
NC_004683,1.000000
NC_026589,1.000000
NC_011291|NC_055815,0.722807
NC_011291,1.000000
NC_023697|NC_055815,0.778085
NC_023697|NC_055707,0.833879
NC_023697,1.000000
NC_055707,1.000000
NC_055815,1.000000
NC_054452|NC_031243,0.692808
NC_054452|NC_021061,0.727063
NC_054452|NC_023572,0.739570
NC_054452|NC_041882,0.774013
NC_054452|NC_054456,0.784464
NC_054452|NC_031266,0.788244
NC_054452|NC_054453,0.852183
NC_054452|NC_054455,0.902829
NC_054452,1.000000
NC_054455,1.000000
NC_042055|NC_054453,0.893355
NC_042055,1.000000
NC_054453,1.000000
NC_031266,1.000000
NC_054454|NC_054456,0.838694
NC_054454,1.000000
NC_023730|NC_054456,0.875647
NC_023730|NC_054448,0.911716
NC_023730,1.000000
NC_054448,1.000000
NC_054456,1.000000
NC_031281|NC_041882,0.826307
NC_031281,1.000000
NC_041882,1.000000
NC_023572,1.000000
NC_054451|NC_021061,0.809627
NC_054451,1.000000
NC_021061,1.000000
NC_054449|NC_031243,0.798551
NC_054449|NC_054450,0.826321
NC_054449,1.000000
NC_023729|NC_054450,0.867275
NC_023729,1.000000
NC_054450,1.000000
NC_031243,1.000000
NC_051647|NC_051721,0.546130
NC_051647|NC_026588,0.584131
NC_051647|NC_048729,0.609821
NC_051647|NC_055787,0.717070
NC_051647|NC_026585,0.730022
NC_051647|NC_042323,0.734805
NC_051647|NC_051685,0.739522
NC_051647|NC_051652,0.747879
NC_051647|NC_028889,0.764446
NC_051647,1.000000
NC_009820|NC_028889,0.774472
NC_009820|NC_051642,0.789604
NC_009820|NC_051658,0.796042
NC_009820|NC_042336,0.815520
NC_009820,1.000000
NC_042336,1.000000
NC_014901|NC_051658,0.813526
NC_014901|NC_025433,0.889287
NC_014901,1.000000
NC_023728|NC_025433,0.923819
NC_023728,1.000000
NC_025433,1.000000
NC_051658,1.000000
NC_028946|NC_051642,0.850576
NC_028946,1.000000
NC_051642,1.000000
NC_028889,1.000000
NC_051662|NC_051652,0.749547
NC_051662|NC_041847,0.756930
NC_051662|NC_051656,0.766410
NC_051662|NC_051703,0.781775
NC_051662|NC_023746,0.789315
NC_051662|NC_051720,0.799785
NC_051662|NC_051705,0.811118
NC_051662,1.000000
NC_051705,1.000000
NC_011287|NC_051720,0.817810
NC_011287|NC_051649,0.819949
NC_011287,1.000000
NC_051649,1.000000
NC_051651|NC_051720,0.846442
NC_051651,1.000000
NC_051720,1.000000
NC_021301|NC_023746,0.837732
NC_021301|NC_051680,0.864341
NC_021301|NC_051716,0.915588
NC_021301,1.000000
NC_051716,1.000000
NC_051680,1.000000
NC_023746,1.000000
NC_028792|NC_051703,0.888609
NC_028792,1.000000
NC_051703,1.000000
NC_051679|NC_051656,0.790866
NC_051679,1.000000
NC_051656,1.000000
NC_042319|NC_041847,0.761618
NC_042319|NC_051641,0.790450
NC_042319|NC_051665,0.829578
NC_042319,1.000000
NC_051665,1.000000
NC_051641,1.000000
NC_051672|NC_041847,0.813091
NC_051672,1.000000
NC_041847,1.000000
NC_011288|NC_051652,0.758587
NC_011288|NC_051663,0.768983
NC_011288|NC_051687,0.774787
NC_011288|NC_028937,0.780279
NC_011288|NC_028961,0.789504
NC_011288|NC_023699,0.795779
NC_011288|NC_042317,0.824446
NC_011288,1.000000
NC_013936|NC_042317,0.833122
NC_013936|NC_051682,0.841809
NC_013936|NC_051634,0.853715
NC_013936,1.000000
NC_028910|NC_051634,0.861233
NC_028910,1.000000
NC_051634,1.000000
NC_051682,1.000000
NC_022056|NC_042317,0.851624
NC_022056|NC_051657,0.881490
NC_022056,1.000000
NC_051657,1.000000
NC_042317,1.000000
NC_051676|NC_023699,0.806652
NC_051676|NC_041989,0.822441
NC_051676,1.000000
NC_041989,1.000000
NC_023699,1.000000
NC_051668|NC_028961,0.810866
NC_051668,1.000000
NC_028961,1.000000
NC_028937,1.000000
NC_051661|NC_051687,0.792876
NC_051661|NC_051684,0.806534
NC_051661|NC_026595,0.819458
NC_051661|NC_051683,0.842116
NC_051661,1.000000
NC_051683,1.000000
NC_026595,1.000000
NC_028842|NC_051684,0.888405
NC_028842,1.000000
NC_051684,1.000000
NC_051653|NC_051687,0.853252
NC_051653,1.000000
NC_051687,1.000000
NC_051648|NC_051663,0.785015
NC_051648,1.000000
NC_051675|NC_051663,0.819418
NC_051675,1.000000
NC_051663,1.000000
NC_051638|NC_051652,0.771814
NC_051638|NC_051719,0.788478
NC_051638,1.000000
NC_051717|NC_051719,0.794633
NC_051717|NC_051713,0.818030
NC_051717,1.000000
NC_051713,1.000000
NC_041986|NC_051719,0.850218
NC_041986,1.000000
NC_051719,1.000000
NC_051652,1.000000
NC_051635|NC_051685,0.769586
NC_051635|NC_051650,0.800063
NC_051635|NC_055825,0.808809
NC_051635|NC_051711,0.840438
NC_051635,1.000000
NC_051694|NC_051711,0.880696
NC_051694,1.000000
NC_051711,1.000000
NC_051639|NC_055825,0.816810
NC_051639|NC_051718,0.829577
NC_051639|NC_041988,0.836190
NC_051639|NC_051714,0.867165
NC_051639|NC_051678,0.892486
NC_051639|NC_051702,0.909296
NC_051639,1.000000
NC_051702,1.000000
NC_051678,1.000000
NC_051636|NC_051714,0.918447
NC_051636,1.000000
NC_051714,1.000000
NC_041988,1.000000
NC_051718,1.000000
NC_051691|NC_055825,0.967085
NC_051691,1.000000
NC_055825,1.000000
NC_023580|NC_051650,0.886062
NC_023580|NC_051681,0.901750
NC_023580|NC_051664,0.950219
NC_023580,1.000000
NC_051664,1.000000
NC_051681,1.000000
NC_051650,1.000000
NC_051706|NC_051685,0.824696
NC_051706,1.000000
NC_051685,1.000000
NC_008196|NC_042323,0.759868
NC_008196|NC_011054,0.809277
NC_008196|NC_023721,0.858948
NC_008196|NC_028844,0.886231
NC_008196,1.000000
NC_028844,1.000000
NC_023721,1.000000
NC_008205|NC_011054,0.865364
NC_008205,1.000000
NC_011054,1.000000
NC_011289|NC_042323,0.770614
NC_011289|NC_055909,0.792895
NC_011289|NC_042315,0.795419
NC_011289|NC_026593,0.804805
NC_011289|NC_051710,0.834611
NC_011289,1.000000
NC_051710,1.000000
NC_026593,1.000000
NC_051695|NC_042315,0.813029
NC_051695,1.000000
NC_042315,1.000000
NC_055909,1.000000
NC_042323,1.000000
NC_051633|NC_026585,0.742519
NC_051633|NC_051696,0.757321
NC_051633|NC_028654,0.786977
NC_051633,1.000000
NC_028654,1.000000
NC_051696,1.000000
NC_051669|NC_026585,0.764526
NC_051669|NC_051690,0.779583
NC_051669|NC_051637,0.807871
NC_051669|NC_051699,0.826468
NC_051669|NC_041855,0.849559
NC_051669|NC_051693,0.876164
NC_051669|NC_055730,0.908624
NC_051669,1.000000
NC_051704|NC_055730,0.926794
NC_051704,1.000000
NC_055730,1.000000
NC_051693,1.000000
NC_026596|NC_041855,0.908924
NC_026596,1.000000
NC_041855,1.000000
NC_051654|NC_051699,0.865560
NC_051654|NC_051700,0.883108
NC_051654,1.000000
NC_051700,1.000000
NC_051699,1.000000
NC_051637,1.000000
NC_051690,1.000000
NC_026585,1.000000
NC_004680|NC_055787,0.725463
NC_004680,1.000000
NC_055787,1.000000
NC_004686|NC_048729,0.633601
NC_004686|NC_051724,0.697162
NC_004686|NC_051722,0.740471
NC_004686,1.000000
NC_042030|NC_051722,0.805442
NC_042030,1.000000
NC_051722,1.000000
NC_051723|NC_051724,0.740355
NC_051723,1.000000
NC_023698|NC_051724,0.778504
NC_023698,1.000000
NC_051724,1.000000
NC_048850|NC_048729,0.636817
NC_048850,1.000000
NC_048705|NC_048729,0.697040
NC_048705|NC_048788,0.702463
NC_048705,1.000000
NC_048788,1.000000
NC_048729,1.000000
NC_026588,1.000000
NC_051721,1.000000
NC_031226|NC_048784,0.471477
NC_031226|NC_048141,0.496381
NC_031226|NC_070817,0.598908
NC_031226|NC_070791,0.672876
NC_031226|NC_070819,0.728356
NC_031226|NC_031269,0.779741
NC_031226,1.000000
NC_031269,1.000000
NC_070796|NC_070819,0.738147
NC_070796,1.000000
NC_070819,1.000000
NC_070792|NC_070791,0.737931
NC_070792|NC_070794,0.758282
NC_070792|NC_070793,0.776405
NC_070792,1.000000
NC_031097|NC_070793,0.827805
NC_031097|NC_070795,0.856992
NC_031097,1.000000
NC_070795,1.000000
NC_031233|NC_070793,0.893720
NC_031233,1.000000
NC_070793,1.000000
NC_070787|NC_070794,0.826329
NC_070787,1.000000
NC_070794,1.000000
NC_070788|NC_070791,0.745124
NC_070788,1.000000
NC_070789|NC_070791,0.765038
NC_070789,1.000000
NC_070790|NC_070791,0.797995
NC_070790,1.000000
NC_031061|NC_070791,0.842309
NC_031061,1.000000
NC_070791,1.000000
NC_070805|NC_070817,0.664061
NC_070805|NC_070807,0.697425
NC_070805|NC_070815,0.710625
NC_070805,1.000000
NC_070814|NC_070815,0.766084
NC_070814,1.000000
NC_070815,1.000000
NC_070809|NC_070807,0.748542
NC_070809|NC_070810,0.806565
NC_070809,1.000000
NC_070810,1.000000
NC_070806|NC_070807,0.809506
NC_070806|NC_070813,0.859602
NC_070806,1.000000
NC_070811|NC_070813,0.876022
NC_070811|NC_070812,0.945945
NC_070811,1.000000
NC_070812,1.000000
NC_070813,1.000000
NC_070808|NC_070807,0.890187
NC_070808,1.000000
NC_070807,1.000000
NC_070818|NC_070817,0.738222
NC_070818,1.000000
NC_070817,1.000000
NC_030942|NC_048141,0.520749
NC_030942|NC_070797,0.539509
NC_030942|NC_031936,0.563560
NC_030942,1.000000
NC_031936,1.000000
NC_031267|NC_070797,0.579385
NC_031267,1.000000
NC_070816|NC_070797,0.600046
NC_070816,1.000000
NC_070801|NC_070797,0.665819
NC_070801|NC_070799,0.729297
NC_070801|NC_070798,0.753433
NC_070801|NC_070804,0.873132
NC_070801|NC_070803,0.914085
NC_070801,1.000000
NC_070803,1.000000
NC_070802|NC_070804,0.894545
NC_070802,1.000000
NC_070804,1.000000
NC_070798,1.000000
NC_041883|NC_070799,0.781352
NC_041883|NC_070800,0.861680
NC_041883,1.000000
NC_070800,1.000000
NC_070799,1.000000
NC_070797,1.000000
NC_048040|NC_048141,0.697437
NC_048040|NC_048018,0.746209
NC_048040|NC_048039,0.770192
NC_048040,1.000000
NC_048039,1.000000
NC_048018,1.000000
NC_047891|NC_048141,0.753652
NC_047891,1.000000
NC_048083|NC_048141,0.776839
NC_048083,1.000000
NC_048146|NC_048141,0.808088
NC_048146,1.000000
NC_048141,1.000000
NC_031122|NC_048784,0.473694
NC_031122,1.000000
NC_031255|NC_048784,0.505949
NC_031255|NC_031099,0.640758
NC_031255|NC_030930,0.747227
NC_031255,1.000000
NC_030930,1.000000
NC_031099,1.000000
NC_048019|NC_048784,0.509719
NC_048019|NC_053173,0.526202
NC_048019|NC_031247,0.575974
NC_048019|NC_053172,0.803566
NC_048019,1.000000
NC_053172,1.000000
NC_031247,1.000000
NC_055745|NC_053173,0.696453
NC_055745|NC_055754,0.732366
NC_055745|NC_055865,0.770788
NC_055745,1.000000
NC_055792|NC_055865,0.806920
NC_055792,1.000000
NC_055865,1.000000
NC_055811|NC_055754,0.772888
NC_055811|NC_055912,0.787474
NC_055811,1.000000
NC_055912,1.000000
NC_055754,1.000000
NC_048185|NC_053173,0.798209
NC_048185|NC_053174,0.839522
NC_048185,1.000000
NC_053174,1.000000
NC_053173,1.000000
NC_054433|NC_048784,0.530438
NC_054433|NC_051725,0.606226
NC_054433|NC_054432,0.615003
NC_054433,1.000000
NC_054432,1.000000
NC_009993|NC_051725,0.658531
NC_009993,1.000000
NC_023602|NC_051725,0.764630
NC_023602,1.000000
NC_051725,1.000000
NC_048784,1.000000
NC_008202|NC_023744,0.468957
NC_008202|NC_054446,0.646269
NC_008202|NC_054439,0.793990
NC_008202|NC_054440,0.829030
NC_008202|NC_054441,0.864584
NC_008202|NC_054442,0.888278
NC_008202|NC_023705,0.904673
NC_008202,1.000000
NC_023705,1.000000
NC_054442,1.000000
NC_054441,1.000000
NC_054440,1.000000
NC_054439,1.000000
NC_028861|NC_054446,0.703503
NC_028861|NC_054444,0.750859
NC_028861|NC_054443,0.789037
NC_028861,1.000000
NC_028922|NC_054443,0.886001
NC_028922,1.000000
NC_054443,1.000000
NC_028791|NC_054444,0.805762
NC_028791|NC_054447,0.891803
NC_028791,1.000000
NC_054447,1.000000
NC_054444,1.000000
NC_023604|NC_054446,0.817912
NC_023604|NC_054445,0.824885
NC_023604,1.000000
NC_054445,1.000000
NC_054446,1.000000
NC_003387|NC_023744,0.526471
NC_003387|NC_051596,0.616456
NC_003387|NC_051588,0.639564
NC_003387|NC_042338,0.678218
NC_003387|NC_051598,0.786690
NC_003387,1.000000
NC_024147|NC_051598,0.864693
NC_024147|NC_028759,0.871914
NC_024147,1.000000
NC_028759,1.000000
NC_051598,1.000000
NC_051619|NC_042338,0.726291
NC_051619|NC_051613,0.743630
NC_051619|NC_051618,0.752316
NC_051619|NC_051625,0.770418
NC_051619|NC_051607,0.773852
NC_051619|NC_051623,0.815457
NC_051619|NC_051622,0.838028
NC_051619,1.000000
NC_051624|NC_051622,0.861533
NC_051624|NC_051617,0.876917
NC_051624,1.000000
NC_051617,1.000000
NC_051622,1.000000
NC_051623,1.000000
NC_051627|NC_051607,0.802055
NC_051627,1.000000
NC_051605|NC_051607,0.849425
NC_051605|NC_051609,0.903753
NC_051605,1.000000
NC_051609,1.000000
NC_051608|NC_051607,0.864764
NC_051608,1.000000
NC_051606|NC_051607,0.945575
NC_051606,1.000000
NC_051607,1.000000
NC_051629|NC_051625,0.785752
NC_051629,1.000000
NC_023498|NC_051625,0.891185
NC_023498,1.000000
NC_051625,1.000000
NC_014458|NC_051618,0.778842
NC_014458|NC_051626,0.857638
NC_014458|NC_042031,0.862410
NC_014458|NC_051612,0.882304
NC_014458|NC_051614,0.886926
NC_014458|NC_051631,0.896424
NC_014458|NC_051610,0.912306
NC_014458|NC_014459,0.923850
NC_014458,1.000000
NC_014459,1.000000
NC_042332|NC_051610,0.952840
NC_042332,1.000000
NC_051610,1.000000
NC_051611|NC_051631,0.905340
NC_051611,1.000000
NC_051615|NC_051631,0.938609
NC_051615,1.000000
NC_051631,1.000000
NC_051614,1.000000
NC_051612,1.000000
NC_042031,1.000000
NC_028978|NC_051626,0.884605
NC_028978|NC_051628,0.888272
NC_028978|NC_051621,0.907892
NC_028978,1.000000
NC_051621,1.000000
NC_051616|NC_051628,0.940527
NC_051616,1.000000
NC_051628,1.000000
NC_051626,1.000000
NC_051630|NC_051618,0.818092
NC_051630|NC_051620,0.845803
NC_051630,1.000000
NC_051620,1.000000
NC_051618,1.000000
NC_051613,1.000000
NC_051602|NC_042338,0.752771
NC_051602|NC_051599,0.769534
NC_051602,1.000000
NC_051601|NC_051599,0.808838
NC_051601|NC_051603,0.869357
NC_051601,1.000000
NC_051603,1.000000
NC_051600|NC_051599,0.868141
NC_051600,1.000000
NC_051599,1.000000
NC_026603|NC_042338,0.843559
NC_026603|NC_051604,0.880221
NC_026603,1.000000
